pid	ip	cluster
39918	2.0	C3
39919	1.3	C4
39919	1.5	C3
39919	1.6	C16
39919	1.7	C16
39919	1.8	C16
39919	2.0	C16
39920	1.3	C4
39920	1.5	C3
39920	1.6	C16
39920	1.7	C16
39920	1.8	C16
39920	2.0	C16
39921	1.3	C3
39921	1.5	C5
39921	1.6	C4
39921	1.7	C4
39921	1.8	C3
39921	2.0	C3
39922	1.3	C3
39922	1.5	C5
39922	1.6	C4
39922	1.7	C4
39922	1.8	C3
39922	2.0	C3
39923	1.3	C3
39923	1.5	C5
39923	1.6	C4
39923	1.7	C4
39923	1.8	C3
39923	2.0	C3
39924	1.3	C3
39924	1.5	C5
39924	1.6	C4
39924	1.7	C4
39924	1.8	C3
39924	2.0	C3
39925	1.3	C7
39925	1.5	C7
39925	1.6	C7
39925	1.7	C7
39925	1.8	C7
39925	2.0	C7
39926	1.3	C3
39926	1.5	C5
39926	1.6	C4
39926	1.7	C4
39926	1.8	C3
39926	2.0	C3
39927	1.3	C3
39927	1.5	C5
39927	1.6	C4
39927	1.7	C4
39927	1.8	C3
39927	2.0	C3
39928	1.3	C3
39928	1.5	C5
39928	1.6	C4
39928	1.7	C4
39928	1.8	C3
39928	2.0	C3
39929	1.3	C3
39929	1.5	C5
39929	1.6	C4
39929	1.7	C4
39929	1.8	C3
39929	2.0	C3
39930	1.3	C3
39930	1.5	C5
39930	1.6	C4
39930	1.7	C4
39930	1.8	C3
39930	2.0	C3
39931	1.3	C3
39931	1.5	C5
39931	1.6	C4
39931	1.7	C4
39931	1.8	C3
39931	2.0	C3
39932	1.3	C3
39932	1.5	C5
39932	1.6	C4
39932	1.7	C4
39932	1.8	C3
39932	2.0	C3
39933	1.3	C10
39933	1.5	C10
39933	1.6	C10
39933	1.7	C10
39933	1.8	C10
39933	2.0	C10
39934	1.3	C3
39934	1.5	C5
39934	1.6	C4
39934	1.7	C4
39934	1.8	C3
39934	2.0	C3
39935	1.3	C4
39935	1.5	C3
39935	1.6	C5
39935	1.7	C5
39935	1.8	C5
39935	2.0	C5
39936	1.3	C3
39936	1.5	C5
39936	1.6	C4
39936	1.7	C4
39936	1.8	C3
39936	2.0	C3
39937	1.3	C3
39937	1.5	C5
39937	1.6	C4
39937	1.7	C4
39937	1.8	C3
39937	2.0	C3
39938	1.3	C3
39938	1.5	C5
39938	1.6	C4
39938	1.7	C4
39938	1.8	C3
39938	2.0	C3
39939	1.3	C13
39939	1.5	C15
39939	1.6	C15
39939	1.7	C15
39939	1.8	C15
39939	2.0	C15
39940	1.3	C3
39940	1.5	C5
39940	1.6	C4
39940	1.7	C4
39940	1.8	C3
39940	2.0	C3
39941	1.3	C3
39941	1.5	C18
39941	1.6	C20
39941	1.7	C20
39941	1.8	C21
39941	2.0	C21
39942	1.3	C2
39942	1.5	C1
39942	1.6	C1
39942	1.7	C1
39942	1.8	C1
39942	2.0	C1
39943	1.3	C3
39943	1.5	C5
39943	1.6	C4
39943	1.7	C4
39943	1.8	C3
39943	2.0	C3
39944	1.3	C13
39944	1.5	C15
39944	1.6	C15
39944	1.7	C15
39944	1.8	C15
39944	2.0	C15
39945	1.3	C10
39945	1.5	C10
39945	1.6	C10
39945	1.7	C10
39945	1.8	C10
39945	2.0	C10
39946	1.3	C3
39946	1.5	C5
39946	1.6	C4
39946	1.7	C4
39946	1.8	C3
39946	2.0	C3
39947	1.3	C7
39947	1.5	C7
39947	1.6	C7
39947	1.7	C7
39947	1.8	C7
39947	2.0	C7
39948	1.3	C3
39948	1.5	C5
39948	1.6	C4
39948	1.7	C4
39948	1.8	C3
39948	2.0	C3
39949	1.3	C3
39949	1.5	C5
39949	1.6	C4
39949	1.7	C4
39949	1.8	C3
39949	2.0	C3
39950	1.3	C3
39950	1.5	C5
39950	1.6	C4
39950	1.7	C4
39950	1.8	C3
39950	2.0	C3
39951	1.3	C7
39951	1.5	C7
39951	1.6	C7
39951	1.7	C7
39951	1.8	C7
39951	2.0	C7
39952	1.3	C3
39952	1.5	C5
39952	1.6	C4
39952	1.7	C4
39952	1.8	C3
39952	2.0	C3
39953	1.3	C3
39953	1.5	C5
39953	1.6	C4
39953	1.7	C4
39953	1.8	C3
39953	2.0	C3
39954	1.3	C3
39954	1.5	C18
39954	1.6	C20
39954	1.7	C20
39954	1.8	C21
39954	2.0	C21
39955	1.3	C3
39955	1.5	C5
39955	1.6	C4
39955	1.7	C4
39955	1.8	C3
39955	2.0	C3
39956	1.3	C3
39956	1.5	C5
39956	1.6	C4
39956	1.7	C4
39956	1.8	C3
39956	2.0	C3
39957	1.3	C7
39957	1.5	C7
39957	1.6	C7
39957	1.7	C7
39957	1.8	C7
39957	2.0	C7
39958	1.3	C3
39958	1.5	C5
39958	1.6	C4
39958	1.7	C4
39958	1.8	C3
39958	2.0	C3
39959	1.3	C3
39959	1.5	C5
39959	1.6	C4
39959	1.7	C4
39959	1.8	C3
39959	2.0	C3
39960	1.3	C10
39960	1.5	C10
39960	1.6	C10
39960	1.7	C10
39960	1.8	C10
39960	2.0	C10
39961	1.3	C3
39961	1.5	C5
39961	1.6	C4
39961	1.7	C4
39961	1.8	C3
39961	2.0	C3
39962	1.3	C9
39962	1.5	C9
39962	1.6	C9
39962	1.7	C9
39962	1.8	C9
39962	2.0	C9
39963	1.3	C4
39963	1.5	C3
39963	1.6	C5
39963	1.7	C5
39963	1.8	C5
39963	2.0	C5
39964	1.3	C1
39964	1.5	C2
39964	1.6	C2
39964	1.7	C2
39964	1.8	C2
39964	2.0	C2
39965	1.3	C3
39965	1.5	C5
39965	1.6	C4
39965	1.7	C4
39965	1.8	C3
39965	2.0	C3
39966	1.3	C3
39966	1.5	C18
39966	1.6	C20
39966	1.7	C20
39966	1.8	C21
39966	2.0	C21
39967	1.3	C2
39967	1.5	C1
39967	1.6	C1
39967	1.7	C1
39967	1.8	C1
39967	2.0	C1
39968	1.3	C3
39968	1.5	C5
39968	1.6	C4
39968	1.7	C4
39968	1.8	C3
39968	2.0	C3
39969	1.3	C10
39969	1.5	C10
39969	1.6	C10
39969	1.7	C10
39969	1.8	C10
39969	2.0	C10
39970	1.3	C3
39970	1.5	C5
39970	1.6	C4
39970	1.7	C4
39970	1.8	C3
39970	2.0	C3
39971	1.3	C3
39971	1.5	C5
39971	1.6	C4
39971	1.7	C4
39971	1.8	C3
39971	2.0	C3
39972	1.3	C3
39972	1.5	C5
39972	1.6	C4
39972	1.7	C4
39972	1.8	C3
39972	2.0	C3
39973	1.3	C9
39973	1.5	C9
39973	1.6	C9
39973	1.7	C9
39973	1.8	C9
39973	2.0	C9
39974	1.3	C3
39974	1.5	C5
39974	1.6	C4
39974	1.7	C4
39974	1.8	C3
39974	2.0	C3
39975	1.3	C10
39975	1.5	C10
39975	1.6	C10
39975	1.7	C10
39975	1.8	C10
39975	2.0	C10
39976	1.3	C3
39976	1.5	C5
39976	1.6	C4
39976	1.7	C4
39976	1.8	C3
39976	2.0	C3
39977	1.3	C3
39977	1.5	C19
39977	1.6	C22
39977	1.7	C22
39977	1.8	C23
39977	2.0	C23
39978	1.3	C13
39978	1.5	C15
39978	1.6	C15
39978	1.7	C15
39978	1.8	C15
39978	2.0	C15
39979	1.3	C7
39979	1.5	C7
39979	1.6	C7
39979	1.7	C7
39979	1.8	C7
39979	2.0	C7
39980	1.3	C3
39980	1.5	C5
39980	1.6	C4
39980	1.7	C4
39980	1.8	C3
39980	2.0	C3
39981	1.3	C3
39981	1.5	C5
39981	1.6	C4
39981	1.7	C4
39981	1.8	C3
39981	2.0	C3
39982	1.3	C4
39982	1.5	C3
39982	1.6	C16
39982	1.7	C16
39982	1.8	C16
39982	2.0	C16
39983	1.3	C7
39983	1.5	C7
39983	1.6	C7
39983	1.7	C7
39983	1.8	C7
39983	2.0	C7
39984	1.3	C3
39984	1.5	C5
39984	1.6	C4
39984	1.7	C4
39984	1.8	C3
39984	2.0	C3
39985	1.3	C1
39985	1.5	C11
39985	1.6	C11
39985	1.7	C11
39985	1.8	C11
39985	2.0	C11
39986	1.3	C9
39986	1.5	C9
39986	1.6	C9
39986	1.7	C9
39986	1.8	C9
39986	2.0	C9
39987	1.3	C3
39987	1.5	C5
39987	1.6	C4
39987	1.7	C4
39987	1.8	C3
39987	2.0	C3
39988	1.3	C3
39988	1.5	C19
39988	1.6	C22
39988	1.7	C22
39988	1.8	C23
39988	2.0	C23
39989	1.3	C9
39989	1.5	C9
39989	1.6	C9
39989	1.7	C9
39989	1.8	C9
39989	2.0	C9
39990	1.3	C3
39990	1.5	C5
39990	1.6	C4
39990	1.7	C4
39990	1.8	C3
39990	2.0	C3
39991	1.3	C3
39991	1.5	C5
39991	1.6	C4
39991	1.7	C4
39991	1.8	C3
39991	2.0	C3
39992	1.3	C1
39992	1.5	C16
39992	1.6	C17
39992	1.7	C17
39992	1.8	C18
39992	2.0	C18
39993	1.3	C3
39993	1.5	C5
39993	1.6	C4
39993	1.7	C4
39993	1.8	C3
39993	2.0	C3
39994	1.3	C13
39994	1.5	C15
39994	1.6	C15
39994	1.7	C15
39994	1.8	C15
39994	2.0	C15
39995	1.3	C3
39995	1.5	C5
39995	1.6	C4
39995	1.7	C4
39995	1.8	C3
39995	2.0	C3
39996	1.3	C3
39996	1.5	C5
39996	1.6	C4
39996	1.7	C4
39996	1.8	C3
39996	2.0	C3
39997	1.3	C3
39997	1.5	C5
39997	1.6	C4
39997	1.7	C4
39997	1.8	C3
39997	2.0	C3
39998	1.3	C3
39998	1.5	C5
39998	1.6	C4
39998	1.7	C4
39998	1.8	C3
39998	2.0	C3
39999	1.3	C3
39999	1.5	C5
39999	1.6	C4
39999	1.7	C4
39999	1.8	C3
39999	2.0	C3
40000	1.3	C1
40000	1.5	C2
40000	1.6	C2
40000	1.7	C4
40000	1.8	C3
40000	2.0	C3
40001	1.3	C10
40001	1.5	C10
40001	1.6	C10
40001	1.7	C10
40001	1.8	C10
40001	2.0	C10
40002	1.3	C3
40002	1.5	C5
40002	1.6	C4
40002	1.7	C4
40002	1.8	C3
40002	2.0	C3
40003	1.3	C3
40003	1.5	C18
40003	1.6	C20
40003	1.7	C20
40003	1.8	C21
40003	2.0	C21
40004	1.3	C3
40004	1.5	C5
40004	1.6	C4
40004	1.7	C4
40004	1.8	C3
40004	2.0	C3
40005	1.3	C4
40005	1.5	C17
40005	1.6	C18
40005	1.7	C18
40005	1.8	C19
40005	2.0	C19
40006	1.3	C7
40006	1.5	C7
40006	1.6	C7
40006	1.7	C7
40006	1.8	C7
40006	2.0	C7
40007	1.3	C3
40007	1.5	C5
40007	1.6	C4
40007	1.7	C4
40007	1.8	C3
40007	2.0	C3
40008	1.3	C2
40008	1.5	C1
40008	1.6	C1
40008	1.7	C1
40008	1.8	C1
40008	2.0	C1
40009	1.3	C3
40009	1.5	C5
40009	1.6	C4
40009	1.7	C4
40009	1.8	C3
40009	2.0	C3
40010	1.3	C2
40010	1.5	C1
40010	1.6	C1
40010	1.7	C1
40010	1.8	C1
40010	2.0	C1
40011	1.3	C3
40011	1.5	C5
40011	1.6	C4
40011	1.7	C4
40011	1.8	C3
40011	2.0	C3
40012	1.3	C3
40012	1.5	C5
40012	1.6	C4
40012	1.7	C4
40012	1.8	C3
40012	2.0	C3
40013	1.3	C2
40013	1.5	C1
40013	1.6	C1
40013	1.7	C1
40013	1.8	C1
40013	2.0	C1
40014	1.3	C3
40014	1.5	C5
40014	1.6	C4
40014	1.7	C4
40014	1.8	C3
40014	2.0	C3
40015	1.3	C4
40015	1.5	C3
40015	1.6	C16
40015	1.7	C16
40015	1.8	C16
40015	2.0	C16
40016	1.3	C3
40016	1.5	C18
40016	1.6	C20
40016	1.7	C20
40016	1.8	C21
40016	2.0	C21
40017	1.3	C4
40017	1.5	C17
40017	1.6	C18
40017	1.7	C18
40017	1.8	C19
40017	2.0	C19
40018	1.3	C3
40018	1.5	C5
40018	1.6	C4
40018	1.7	C4
40018	1.8	C3
40018	2.0	C3
40019	1.3	C3
40019	1.5	C5
40019	1.6	C4
40019	1.7	C4
40019	1.8	C3
40019	2.0	C3
40020	1.3	C3
40020	1.5	C5
40020	1.6	C4
40020	1.7	C4
40020	1.8	C3
40020	2.0	C3
40021	1.3	C3
40021	1.5	C5
40021	1.6	C4
40021	1.7	C4
40021	1.8	C3
40021	2.0	C3
40022	1.3	C7
40022	1.5	C7
40022	1.6	C7
40022	1.7	C7
40022	1.8	C7
40022	2.0	C7
40023	1.3	C3
40023	1.5	C5
40023	1.6	C4
40023	1.7	C4
40023	1.8	C3
40023	2.0	C3
40024	1.3	C3
40024	1.5	C5
40024	1.6	C4
40024	1.7	C4
40024	1.8	C3
40024	2.0	C3
40025	1.3	C3
40025	1.5	C5
40025	1.6	C4
40025	1.7	C4
40025	1.8	C3
40025	2.0	C3
40026	1.3	C1
40026	1.5	C2
40026	1.6	C21
40026	1.7	C21
40026	1.8	C22
40026	2.0	C22
40027	1.3	C3
40027	1.5	C5
40027	1.6	C4
40027	1.7	C4
40027	1.8	C3
40027	2.0	C3
40028	1.3	C3
40028	1.5	C5
40028	1.6	C4
40028	1.7	C4
40028	1.8	C3
40028	2.0	C3
40029	1.3	C3
40029	1.5	C5
40029	1.6	C4
40029	1.7	C4
40029	1.8	C3
40029	2.0	C3
40030	1.3	C1
40030	1.5	C2
40030	1.6	C2
40030	1.7	C2
40030	1.8	C2
40030	2.0	C2
40031	1.3	C3
40031	1.5	C5
40031	1.6	C4
40031	1.7	C4
40031	1.8	C3
40031	2.0	C3
40032	1.3	C3
40032	1.5	C5
40032	1.6	C4
40032	1.7	C4
40032	1.8	C3
40032	2.0	C3
40033	1.3	C3
40033	1.5	C5
40033	1.6	C4
40033	1.7	C4
40033	1.8	C3
40033	2.0	C3
40034	1.3	C3
40034	1.5	C5
40034	1.6	C4
40034	1.7	C4
40034	1.8	C3
40034	2.0	C3
40035	1.3	C3
40035	1.5	C18
40035	1.6	C20
40035	1.7	C20
40035	1.8	C21
40035	2.0	C21
40036	1.3	C3
40036	1.5	C5
40036	1.6	C4
40036	1.7	C4
40036	1.8	C3
40036	2.0	C3
40037	1.3	C3
40037	1.5	C5
40037	1.6	C4
40037	1.7	C4
40037	1.8	C3
40037	2.0	C3
40038	1.3	C9
40038	1.5	C9
40038	1.6	C9
40038	1.7	C9
40038	1.8	C9
40038	2.0	C9
40039	1.3	C2
40039	1.5	C1
40039	1.6	C1
40039	1.7	C1
40039	1.8	C1
40039	2.0	C1
40040	1.3	C3
40040	1.5	C5
40040	1.6	C4
40040	1.7	C4
40040	1.8	C3
40040	2.0	C3
40041	1.3	C3
40041	1.5	C5
40041	1.6	C4
40041	1.7	C4
40041	1.8	C3
40041	2.0	C3
40042	1.3	C4
40042	1.5	C17
40042	1.6	C18
40042	1.7	C18
40042	1.8	C19
40042	2.0	C19
40043	1.3	C1
40043	1.5	C11
40043	1.6	C11
40043	1.7	C11
40043	1.8	C11
40043	2.0	C11
40044	1.3	C3
40044	1.5	C5
40044	1.6	C4
40044	1.7	C4
40044	1.8	C3
40044	2.0	C3
40045	1.3	C3
40045	1.5	C5
40045	1.6	C4
40045	1.7	C4
40045	1.8	C3
40045	2.0	C3
40046	1.3	C3
40046	1.5	C5
40046	1.6	C4
40046	1.7	C4
40046	1.8	C3
40046	2.0	C3
40047	1.3	C3
40047	1.5	C5
40047	1.6	C4
40047	1.7	C4
40047	1.8	C3
40047	2.0	C3
40048	1.3	C6
40048	1.5	C6
40048	1.6	C6
40048	1.7	C6
40048	1.8	C6
40048	2.0	C6
40049	1.3	C3
40049	1.5	C5
40049	1.6	C4
40049	1.7	C4
40049	1.8	C3
40049	2.0	C3
40050	1.3	C3
40050	1.5	C18
40050	1.6	C20
40050	1.7	C20
40050	1.8	C21
40050	2.0	C21
40051	1.3	C3
40051	1.5	C5
40051	1.6	C4
40051	1.7	C4
40051	1.8	C3
40051	2.0	C3
40052	1.3	C3
40052	1.5	C5
40052	1.6	C4
40052	1.7	C4
40052	1.8	C3
40052	2.0	C3
40053	1.3	C3
40053	1.5	C5
40053	1.6	C4
40053	1.7	C4
40053	1.8	C3
40053	2.0	C3
40054	1.3	C3
40054	1.5	C5
40054	1.6	C4
40054	1.7	C4
40054	1.8	C3
40054	2.0	C3
40055	1.3	C3
40055	1.5	C5
40055	1.6	C4
40055	1.7	C4
40055	1.8	C3
40055	2.0	C3
40056	1.3	C3
40056	1.5	C5
40056	1.6	C4
40056	1.7	C4
40056	1.8	C3
40056	2.0	C3
40057	1.3	C3
40057	1.5	C5
40057	1.6	C4
40057	1.7	C4
40057	1.8	C3
40057	2.0	C3
40058	1.3	C3
40058	1.5	C5
40058	1.6	C4
40058	1.7	C4
40058	1.8	C3
40058	2.0	C3
40059	1.3	C3
40059	1.5	C5
40059	1.6	C4
40059	1.7	C4
40059	1.8	C3
40059	2.0	C3
40060	1.3	C10
40060	1.5	C10
40060	1.6	C10
40060	1.7	C10
40060	1.8	C10
40060	2.0	C10
40061	1.3	C4
40061	1.5	C17
40061	1.6	C18
40061	1.7	C18
40061	1.8	C19
40061	2.0	C19
40062	1.3	C1
40062	1.5	C2
40062	1.6	C2
40062	1.7	C2
40062	1.8	C2
40062	2.0	C2
40063	1.3	C6
40063	1.5	C6
40063	1.6	C6
40063	1.7	C6
40063	1.8	C6
40063	2.0	C6
40064	1.3	C13
40064	1.5	C15
40064	1.6	C15
40064	1.7	C15
40064	1.8	C15
40064	2.0	C15
40065	1.3	C4
40065	1.5	C3
40065	1.6	C16
40065	1.7	C16
40065	1.8	C16
40065	2.0	C16
40066	1.3	C1
40066	1.5	C2
40066	1.6	C2
40066	1.7	C2
40066	1.8	C2
40066	2.0	C2
40067	1.3	C2
40067	1.5	C1
40067	1.6	C1
40067	1.7	C1
40067	1.8	C1
40067	2.0	C1
40068	1.3	C3
40068	1.5	C5
40068	1.6	C4
40068	1.7	C4
40068	1.8	C3
40068	2.0	C3
40069	1.3	C3
40069	1.5	C5
40069	1.6	C4
40069	1.7	C4
40069	1.8	C3
40069	2.0	C3
40070	1.3	C3
40070	1.5	C5
40070	1.6	C4
40070	1.7	C4
40070	1.8	C3
40070	2.0	C3
40071	1.3	C3
40071	1.5	C5
40071	1.6	C4
40071	1.7	C4
40071	1.8	C3
40071	2.0	C3
40072	1.3	C3
40072	1.5	C5
40072	1.6	C4
40072	1.7	C4
40072	1.8	C3
40072	2.0	C3
40073	1.3	C4
40073	1.5	C3
40073	1.6	C16
40073	1.7	C16
40073	1.8	C16
40073	2.0	C16
40074	1.3	C3
40074	1.5	C19
40074	1.6	C22
40074	1.7	C22
40074	1.8	C23
40074	2.0	C23
40075	1.3	C3
40075	1.5	C5
40075	1.6	C4
40075	1.7	C4
40075	1.8	C3
40075	2.0	C3
40076	1.3	C3
40076	1.5	C18
40076	1.6	C20
40076	1.7	C20
40076	1.8	C21
40076	2.0	C21
40077	1.3	C4
40077	1.5	C17
40077	1.6	C18
40077	1.7	C18
40077	1.8	C19
40077	2.0	C19
40078	1.3	C3
40078	1.5	C5
40078	1.6	C4
40078	1.7	C4
40078	1.8	C3
40078	2.0	C3
40079	1.3	C3
40079	1.5	C5
40079	1.6	C4
40079	1.7	C4
40079	1.8	C3
40079	2.0	C3
40080	1.3	C9
40080	1.5	C9
40080	1.6	C9
40080	1.7	C9
40080	1.8	C9
40080	2.0	C9
40081	1.3	C9
40081	1.5	C9
40081	1.6	C9
40081	1.7	C9
40081	1.8	C9
40081	2.0	C9
40082	1.3	C1
40082	1.5	C16
40082	1.6	C17
40082	1.7	C17
40082	1.8	C18
40082	2.0	C18
40083	1.3	C3
40083	1.5	C5
40083	1.6	C4
40083	1.7	C4
40083	1.8	C3
40083	2.0	C3
40084	1.3	C3
40084	1.5	C5
40084	1.6	C4
40084	1.7	C4
40084	1.8	C3
40084	2.0	C3
40085	1.3	C3
40085	1.5	C5
40085	1.6	C4
40085	1.7	C4
40085	1.8	C3
40085	2.0	C3
40086	1.3	C1
40086	1.5	C2
40086	1.6	C2
40086	1.7	C2
40086	1.8	C2
40086	2.0	C2
40087	1.3	C3
40087	1.5	C5
40087	1.6	C4
40087	1.7	C4
40087	1.8	C3
40087	2.0	C3
40088	1.3	C6
40088	1.5	C6
40088	1.6	C6
40088	1.7	C6
40088	1.8	C6
40088	2.0	C6
40089	1.3	C1
40089	1.5	C2
40089	1.6	C2
40089	1.7	C2
40089	1.8	C2
40089	2.0	C2
40090	1.3	C3
40090	1.5	C5
40090	1.6	C4
40090	1.7	C4
40090	1.8	C3
40090	2.0	C3
40091	1.3	C1
40091	1.5	C11
40091	1.6	C11
40091	1.7	C11
40091	1.8	C11
40091	2.0	C11
40092	1.3	C10
40092	1.5	C10
40092	1.6	C10
40092	1.7	C10
40092	1.8	C10
40092	2.0	C10
40093	1.3	C1
40093	1.5	C16
40093	1.6	C17
40093	1.7	C17
40093	1.8	C18
40093	2.0	C18
40094	1.3	C3
40094	1.5	C5
40094	1.6	C4
40094	1.7	C4
40094	1.8	C3
40094	2.0	C3
40095	1.3	C3
40095	1.5	C5
40095	1.6	C4
40095	1.7	C4
40095	1.8	C3
40095	2.0	C3
40096	1.3	C1
40096	1.5	C16
40096	1.6	C17
40096	1.7	C17
40096	1.8	C18
40096	2.0	C18
40097	1.3	C3
40097	1.5	C5
40097	1.6	C4
40097	1.7	C4
40097	1.8	C3
40097	2.0	C3
40098	1.3	C1
40098	1.5	C2
40098	1.6	C2
40098	1.7	C2
40098	1.8	C2
40098	2.0	C2
40099	1.3	C3
40099	1.5	C5
40099	1.6	C4
40099	1.7	C4
40099	1.8	C3
40099	2.0	C3
40100	1.3	C4
40100	1.5	C3
40100	1.6	C16
40100	1.7	C16
40100	1.8	C16
40100	2.0	C16
40101	1.3	C9
40101	1.5	C9
40101	1.6	C9
40101	1.7	C9
40101	1.8	C9
40101	2.0	C9
40102	1.3	C3
40102	1.5	C5
40102	1.6	C4
40102	1.7	C4
40102	1.8	C3
40102	2.0	C3
40103	1.3	C2
40103	1.5	C1
40103	1.6	C1
40103	1.7	C1
40103	1.8	C1
40103	2.0	C1
40104	1.3	C9
40104	1.5	C9
40104	1.6	C9
40104	1.7	C9
40104	1.8	C9
40104	2.0	C9
40105	1.3	C2
40105	1.5	C1
40105	1.6	C1
40105	1.7	C1
40105	1.8	C1
40105	2.0	C1
40106	1.3	C7
40106	1.5	C7
40106	1.6	C7
40106	1.7	C7
40106	1.8	C7
40106	2.0	C7
40107	1.3	C3
40107	1.5	C5
40107	1.6	C4
40107	1.7	C4
40107	1.8	C3
40107	2.0	C3
40108	1.3	C3
40108	1.5	C5
40108	1.6	C4
40108	1.7	C4
40108	1.8	C3
40108	2.0	C3
40109	1.3	C3
40109	1.5	C5
40109	1.6	C4
40109	1.7	C4
40109	1.8	C3
40109	2.0	C3
40110	1.3	C3
40110	1.5	C5
40110	1.6	C4
40110	1.7	C4
40110	1.8	C3
40110	2.0	C3
40111	1.3	C3
40111	1.5	C5
40111	1.6	C4
40111	1.7	C4
40111	1.8	C3
40111	2.0	C3
40112	1.3	C3
40112	1.5	C5
40112	1.6	C4
40112	1.7	C4
40112	1.8	C3
40112	2.0	C3
40113	1.3	C3
40113	1.5	C5
40113	1.6	C4
40113	1.7	C4
40113	1.8	C3
40113	2.0	C3
40114	1.3	C4
40114	1.5	C17
40114	1.6	C18
40114	1.7	C18
40114	1.8	C19
40114	2.0	C19
40115	1.3	C3
40115	1.5	C5
40115	1.6	C4
40115	1.7	C4
40115	1.8	C3
40115	2.0	C3
40116	1.3	C3
40116	1.5	C5
40116	1.6	C4
40116	1.7	C3
40116	1.8	C4
40116	2.0	C4
40117	1.3	C3
40117	1.5	C5
40117	1.6	C4
40117	1.7	C4
40117	1.8	C3
40117	2.0	C3
40118	1.3	C13
40118	1.5	C15
40118	1.6	C15
40118	1.7	C15
40118	1.8	C15
40118	2.0	C15
40119	1.3	C3
40119	1.5	C5
40119	1.6	C4
40119	1.7	C4
40119	1.8	C3
40119	2.0	C3
40120	1.3	C3
40120	1.5	C5
40120	1.6	C4
40120	1.7	C4
40120	1.8	C3
40120	2.0	C3
40121	1.3	C3
40121	1.5	C5
40121	1.6	C4
40121	1.7	C4
40121	1.8	C3
40121	2.0	C3
40122	1.3	C3
40122	1.5	C5
40122	1.6	C4
40122	1.7	C4
40122	1.8	C3
40122	2.0	C3
40123	1.3	C3
40123	1.5	C5
40123	1.6	C4
40123	1.7	C4
40123	1.8	C3
40123	2.0	C3
40124	1.3	C3
40124	1.5	C5
40124	1.6	C4
40124	1.7	C4
40124	1.8	C3
40124	2.0	C3
40125	1.3	C3
40125	1.5	C5
40125	1.6	C4
40125	1.7	C4
40125	1.8	C3
40125	2.0	C3
40126	1.3	C3
40126	1.5	C5
40126	1.6	C4
40126	1.7	C4
40126	1.8	C3
40126	2.0	C3
40127	1.3	C3
40127	1.5	C5
40127	1.6	C4
40127	1.7	C4
40127	1.8	C3
40127	2.0	C3
40128	1.3	C13
40128	1.5	C15
40128	1.6	C15
40128	1.7	C15
40128	1.8	C15
40128	2.0	C15
40129	1.3	C3
40129	1.5	C4
40129	1.6	C3
40129	1.7	C3
40129	1.8	C4
40129	2.0	C4
40130	1.3	C3
40130	1.5	C5
40130	1.6	C4
40130	1.7	C4
40130	1.8	C3
40130	2.0	C3
40131	1.3	C1
40131	1.5	C11
40131	1.6	C11
40131	1.7	C11
40131	1.8	C11
40131	2.0	C11
40132	1.3	C1
40132	1.5	C11
40132	1.6	C11
40132	1.7	C11
40132	1.8	C11
40132	2.0	C11
40133	1.3	C1
40133	1.5	C2
40133	1.6	C21
40133	1.7	C21
40133	1.8	C22
40133	2.0	C22
40134	1.3	C3
40134	1.5	C5
40134	1.6	C4
40134	1.7	C4
40134	1.8	C3
40134	2.0	C3
40135	1.3	C4
40135	1.5	C17
40135	1.6	C18
40135	1.7	C18
40135	1.8	C19
40135	2.0	C19
40136	1.3	C3
40136	1.5	C19
40136	1.6	C22
40136	1.7	C22
40136	1.8	C23
40136	2.0	C23
40137	1.3	C3
40137	1.5	C5
40137	1.6	C4
40137	1.7	C4
40137	1.8	C3
40137	2.0	C3
40138	1.3	C1
40138	1.5	C2
40138	1.6	C2
40138	1.7	C2
40138	1.8	C2
40138	2.0	C2
40139	1.3	C3
40139	1.5	C5
40139	1.6	C4
40139	1.7	C4
40139	1.8	C3
40139	2.0	C3
40140	1.3	C3
40140	1.5	C18
40140	1.6	C20
40140	1.7	C20
40140	1.8	C21
40140	2.0	C21
40141	1.3	C3
40141	1.5	C5
40141	1.6	C4
40141	1.7	C4
40141	1.8	C3
40141	2.0	C3
40142	1.3	C3
40142	1.5	C5
40142	1.6	C4
40142	1.7	C4
40142	1.8	C3
40142	2.0	C3
40143	1.3	C3
40143	1.5	C5
40143	1.6	C4
40143	1.7	C4
40143	1.8	C3
40143	2.0	C3
40144	1.3	C13
40144	1.5	C15
40144	1.6	C15
40144	1.7	C15
40144	1.8	C15
40144	2.0	C15
40145	1.3	C3
40145	1.5	C5
40145	1.6	C4
40145	1.7	C4
40145	1.8	C3
40145	2.0	C3
40146	1.3	C4
40146	1.5	C17
40146	1.6	C18
40146	1.7	C18
40146	1.8	C19
40146	2.0	C19
40147	1.3	C3
40147	1.5	C5
40147	1.6	C4
40147	1.7	C4
40147	1.8	C3
40147	2.0	C3
40148	1.3	C3
40148	1.5	C18
40148	1.6	C20
40148	1.7	C20
40148	1.8	C21
40148	2.0	C21
40149	1.3	C1
40149	1.5	C2
40149	1.6	C2
40149	1.7	C2
40149	1.8	C2
40149	2.0	C2
40150	1.3	C3
40150	1.5	C5
40150	1.6	C4
40150	1.7	C4
40150	1.8	C3
40150	2.0	C3
40151	1.3	C3
40151	1.5	C5
40151	1.6	C4
40151	1.7	C4
40151	1.8	C3
40151	2.0	C3
